265,176,46640,1.5057
48,80,3840,0.6000
250,212,53000,1.1792
62,125,7750,0.4960
119,101,12019,1.1782
62,56,3472,1.1071
116,233,27028,0.4979
73,56,4088,1.3036
197,341,67177,0.5777
31,50,1550,0.6200
80,55,4400,1.4545
42,11,462,3.8182
43,11,473,3.9091
75,53,3975,1.4151
76,53,4028,1.4340
60,39,2340,1.5385
74,66,4884,1.1212
70,67,4690,1.0448
233,208,48464,1.1202
163,94,15322,1.7340
62,56,3472,1.1071
96,70,6720,1.3714
56,50,2800,1.1200
56,50,2800,1.1200
77,102,7854,0.7549
150,146,21900,1.0274
167,158,26386,1.0570
82,158,12956,0.5190
34,40,1360,0.8500
34,41,1394,0.8293
16,13,208,1.2308
26,57,1482,0.4561
50,54,2700,0.9259
42,44,1848,0.9545
115,34,3910,3.3824
116,34,3944,3.4118
164,99,16236,1.6566
131,101,13231,1.2970
62,94,5828,0.6596
134,71,9514,1.8873
65,70,4550,0.9286
75,27,2025,2.7778
75,27,2025,2.7778
193,413,79709,0.4673
39,59,2301,0.6610
40,47,1880,0.8511
169,78,13182,2.1667
153,203,31059,0.7537
168,134,22512,1.2537
140,138,19320,1.0145
59,102,6018,0.5784
55,109,5995,0.5046
48,51,2448,0.9412
9,34,306,0.2647
9,34,306,0.2647
28,25,700,1.1200
71,64,4544,1.1094
158,99,15642,1.5960
67,52,3484,1.2885
62,52,3224,1.1923
62,52,3224,1.1923
137,116,15892,1.1810
148,95,14060,1.5579
59,59,3481,1.0000
48,43,2064,1.1163
49,43,2107,1.1395
21,20,420,1.0500
28,18,504,1.5556
28,18,504,1.5556
56,67,3752,0.8358
24,21,504,1.1429
119,72,8568,1.6528
35,14,490,2.5000
35,14,490,2.5000
120,135,16200,0.8889
150,173,25950,0.8671
73,90,6570,0.8111
98,51,4998,1.9216
17,50,850,0.3400
17,50,850,0.3400
79,119,9401,0.6639
67,33,2211,2.0303
385,247,95095,1.5587
151,119,17969,1.2689
70,127,8890,0.5512
82,62,5084,1.3226
82,62,5084,1.3226
236,165,38940,1.4303
161,100,16100,1.6100
80,69,5520,1.1594
81,69,5589,1.1739
196,158,30968,1.2405
196,158,30968,1.2405
151,102,15402,1.4804
152,102,15504,1.4902
33,38,1254,0.8684
33,39,1287,0.8462
98,90,8820,1.0889
91,76,6916,1.1974
17,19,323,0.8947
17,19,323,0.8947
113,86,9718,1.3140
63,60,3780,1.0500
81,65,5265,1.2462
68,34,2312,2.0000
68,34,2312,2.0000
314,248,77872,1.2661
99,205,20295,0.4829
134,99,13266,1.3535
55,63,3465,0.8730
55,64,3520,0.8594
537,588,315756,0.9133
120,124,14880,0.9677
108,184,19872,0.5870
81,103,8343,0.7864
52,24,1248,2.1667
79,37,2923,2.1351
42,37,1554,1.1351
43,37,1591,1.1622
99,63,6237,1.5714
99,63,6237,1.5714
95,85,8075,1.1176
95,85,8075,1.1176
113,102,11526,1.1078
38,53,2014,0.7170
542,460,249320,1.1783
74,74,5476,1.0000
122,62,7564,1.9677
51,27,1377,1.8889
120,90,10800,1.3333
261,128,33408,2.0391
148,132,19536,1.1212
148,132,19536,1.1212
163,166,27058,0.9819
59,69,4071,0.8551
48,46,2208,1.0435
41,21,861,1.9524
124,132,16368,0.9394
46,73,3358,0.6301
102,50,5100,2.0400
173,120,20760,1.4417
76,53,4028,1.4340
76,53,4028,1.4340
31,17,527,1.8235
81,79,6399,1.0253
40,65,2600,0.6154
70,56,3920,1.2500
134,64,8576,2.0938
74,82,6068,0.9024
15,19,285,0.7895
29,16,464,1.8125
124,135,16740,0.9185
95,76,7220,1.2500
96,76,7296,1.2632
60,48,2880,1.2500
35,31,1085,1.1290
72,29,2088,2.4828
71,30,2130,2.3667
77,91,7007,0.8462
77,91,7007,0.8462
95,110,10450,0.8636
95,111,10545,0.8559
67,110,7370,0.6091
67,110,7370,0.6091
106,84,8904,1.2619
107,84,8988,1.2738
68,48,3264,1.4167
97,63,6111,1.5397
21,17,357,1.2353
21,17,357,1.2353
46,70,3220,0.6571
46,70,3220,0.6571
73,150,10950,0.4867
81,68,5508,1.1912
65,41,2665,1.5854
28,15,420,1.8667
28,15,420,1.8667
29,29,841,1.0000
43,9,387,4.7778
44,9,396,4.8889
65,23,1495,2.8261
66,23,1518,2.8696
42,42,1764,1.0000
101,106,10706,0.9528
68,45,3060,1.5111
69,45,3105,1.5333
155,38,5890,4.0789
155,38,5890,4.0789
116,26,3016,4.4615
116,26,3016,4.4615
27,20,540,1.3500
51,27,1377,1.8889
215,131,28165,1.6412
43,12,516,3.5833
43,12,516,3.5833
34,14,476,2.4286
34,14,476,2.4286
86,40,3440,2.1500
44,30,1320,1.4667
44,30,1320,1.4667
71,58,4118,1.2241
95,48,4560,1.9792
97,49,4753,1.9796
76,86,6536,0.8837
171,104,17784,1.6442
44,77,3388,0.5714
125,89,11125,1.4045
62,48,2976,1.2917
51,30,1530,1.7000
54,81,4374,0.6667
41,33,1353,1.2424
42,33,1386,1.2727
35,40,1400,0.8750
215,137,29455,1.5693
36,44,1584,0.8182
36,45,1620,0.8000
52,78,4056,0.6667
52,78,4056,0.6667
44,37,1628,1.1892
50,49,2450,1.0204
114,52,5928,2.1923
30,13,390,2.3077
30,13,390,2.3077
42,64,2688,0.6562
16,19,304,0.8421
68,62,4216,1.0968
10,21,210,0.4762
117,115,13455,1.0174
113,117,13221,0.9658
76,92,6992,0.8261
43,24,1032,1.7917
44,24,1056,1.8333
113,56,6328,2.0179
123,81,9963,1.5185
56,24,1344,2.3333
57,24,1368,2.3750
114,65,7410,1.7538
108,60,6480,1.8000
23,33,759,0.6970
23,34,782,0.6765
194,93,18042,2.0860
32,42,1344,0.7619
32,43,1376,0.7442
104,214,22256,0.4860
34,52,1768,0.6538
73,44,3212,1.6591
73,44,3212,1.6591
127,75,9525,1.6933
461,308,141988,1.4968
111,104,11544,1.0673
30,45,1350,0.6667
30,45,1350,0.6667
42,84,3528,0.5000
19,18,342,1.0556
91,70,6370,1.3000
31,28,868,1.1071
31,28,868,1.1071
182,190,34580,0.9579
31,31,961,1.0000
70,52,3640,1.3462
33,64,2112,0.5156
100,59,5900,1.6949
38,26,988,1.4615
38,26,988,1.4615
70,67,4690,1.0448
26,29,754,0.8966
26,29,754,0.8966
51,51,2601,1.0000
65,100,6500,0.6500
40,19,760,2.1053
71,45,3195,1.5778
86,84,7224,1.0238
39,35,1365,1.1143
39,35,1365,1.1143
12,19,228,0.6316
34,27,918,1.2593
42,25,1050,1.6800
42,25,1050,1.6800
49,20,980,2.4500
50,20,1000,2.5000
243,425,103275,0.5718
63,88,5544,0.7159
55,68,3740,0.8088
128,130,16640,0.9846
96,59,5664,1.6271
102,76,7752,1.3421
102,76,7752,1.3421
54,33,1782,1.6364
84,73,6132,1.1507
41,37,1517,1.1081
41,37,1517,1.1081
92,73,6716,1.2603
141,170,23970,0.8294
14,23,322,0.6087
14,23,322,0.6087
64,34,2176,1.8824
38,53,2014,0.7170
76,33,2508,2.3030
76,33,2508,2.3030
57,38,2166,1.5000
58,38,2204,1.5263
32,49,1568,0.6531
32,50,1600,0.6400
29,32,928,0.9062
62,31,1922,2.0000
49,35,1715,1.4000
76,105,7980,0.7238
178,164,29192,1.0854
223,109,24307,2.0459
58,44,2552,1.3182
46,48,2208,0.9583
32,56,1792,0.5714
78,52,4056,1.5000
79,52,4108,1.5192
33,25,825,1.3200
43,33,1419,1.3030
43,33,1419,1.3030
31,43,1333,0.7209
147,69,10143,2.1304
81,93,7533,0.8710
145,82,11890,1.7683
71,36,2556,1.9722
36,23,828,1.5652
298,220,65560,1.3545
47,19,893,2.4737
48,19,912,2.5263
96,67,6432,1.4328
446,206,91876,2.1650
136,139,18904,0.9784
106,66,6996,1.6061
70,45,3150,1.5556
70,45,3150,1.5556
42,49,2058,0.8571
80,40,3200,2.0000
76,147,11172,0.5170
40,26,1040,1.5385
129,130,16770,0.9923
53,48,2544,1.1042
53,48,2544,1.1042
143,83,11869,1.7229
57,39,2223,1.4615
61,48,2928,1.2708
61,48,2928,1.2708
84,114,9576,0.7368
42,50,2100,0.8400
258,255,65790,1.0118
79,123,9717,0.6423
79,124,9796,0.6371
47,70,3290,0.6714
47,71,3337,0.6620
35,51,1785,0.6863
93,90,8370,1.0333
64,52,3328,1.2308
27,36,972,0.7500
17,19,323,0.8947
56,36,2016,1.5556
90,64,5760,1.4062
105,54,5670,1.9444
127,86,10922,1.4767
39,60,2340,0.6500
110,85,9350,1.2941
110,85,9350,1.2941
54,53,2862,1.0189
79,40,3160,1.9750
70,30,2100,2.3333
71,30,2130,2.3667
74,58,4292,1.2759
56,51,2856,1.0980
145,74,10730,1.9595
84,45,3780,1.8667
54,54,2916,1.0000
74,41,3034,1.8049
166,80,13280,2.0750
63,83,5229,0.7590
87,80,6960,1.0875
73,118,8614,0.6186
24,33,792,0.7273
94,133,12502,0.7068
23,5,115,4.6000
24,5,120,4.8000
45,97,4365,0.4639
171,194,33174,0.8814
29,42,1218,0.6905
29,43,1247,0.6744
206,170,35020,1.2118
78,86,6708,0.9070
78,87,6786,0.8966
18,39,702,0.4615
162,125,20250,1.2960
16,62,992,0.2581
16,62,992,0.2581
36,32,1152,1.1250
37,32,1184,1.1562
116,40,4640,2.9000
116,40,4640,2.9000
68,100,6800,0.6800
30,27,810,1.1111
31,27,837,1.1481
57,27,1539,2.1111
122,62,7564,1.9677
122,62,7564,1.9677
165,101,16665,1.6337
165,101,16665,1.6337
120,106,12720,1.1321
80,48,3840,1.6667
80,48,3840,1.6667
222,132,29304,1.6818
222,132,29304,1.6818
43,27,1161,1.5926
114,54,6156,2.1111
106,74,7844,1.4324
63,34,2142,1.8529
64,34,2176,1.8824
30,35,1050,0.8571
78,66,5148,1.1818
88,55,4840,1.6000
99,50,4950,1.9800
104,58,6032,1.7931
48,59,2832,0.8136
109,71,7739,1.5352
47,39,1833,1.2051
47,39,1833,1.2051
179,100,17900,1.7900
307,172,52804,1.7849
26,51,1326,0.5098
379,260,98540,1.4577
61,45,2745,1.3556
98,110,10780,0.8909
98,111,10878,0.8829
26,33,858,0.7879
26,34,884,0.7647
21,18,378,1.1667
21,38,798,0.5526
21,38,798,0.5526
51,58,2958,0.8793
21,21,441,1.0000
29,29,841,1.0000
93,189,17577,0.4921
37,51,1887,0.7255
37,51,1887,0.7255
71,66,4686,1.0758
65,91,5915,0.7143
65,91,5915,0.7143
150,203,30450,0.7389
176,175,30800,1.0057
8,11,88,0.7273
8,12,96,0.6667
112,225,25200,0.4978
15,27,405,0.5556
15,27,405,0.5556
11,19,209,0.5789
74,67,4958,1.1045
122,81,9882,1.5062
143,71,10153,2.0141
31,47,1457,0.6596
31,48,1488,0.6458
54,25,1350,2.1600
54,25,1350,2.1600
78,65,5070,1.2000
86,96,8256,0.8958
113,92,10396,1.2283
84,61,5124,1.3770
91,60,5460,1.5167
51,76,3876,0.6711
51,77,3927,0.6623
70,35,2450,2.0000
84,39,3276,2.1538
84,39,3276,2.1538
61,36,2196,1.6944
29,26,754,1.1154
30,26,780,1.1538
80,155,12400,0.5161
